X1,X2,X3,X4,X5,Y
748.3808343,5,0.011651268,2.16,0.909869987,1632.091624
483.5058364,5,0.012243048,2.16,0.204698552,1073.444105
706.4321988,2,0.020674279,13.5,0.33258214,1682.954817
203.2023627,6,0.017353115,1.5,0.004835846,441.232042
-63.17735956,2,0.018824808,13.5,3.96E-182,3.959619856
374.9843695,6,0.031719359,1.5,0.039454417,833.4392293
688.5335986,3,0.016000271,6,0.779394703,1578.041016
108.4518621,3,0.003176726,6,5.07E-05,306.5449482
668.3324463,1,0.050303963,54,1.173894556,1969.061775
230.1412189,3,0.000161785,6,0.005411154,522.7459277
202.2051643,4,0.011836956,3.375,0.008820536,500.6971109
21.45671297,3,0.01261676,6,1.07E-12,64.86731002
473.501344,4,0.027293964,3.375,0.422961611,1119.076732
160.9060259,4,0.006075152,3.375,0.0120128,417.8211366
803.771038,2,0.00504852,13.5,0.699903896,1851.357933
766.1913837,2,0.028757527,13.5,0.791101743,1729.962591
559.9256067,2,0.008478462,13.5,0.084523957,1356.859305
506.9381545,4,0.013053213,3.375,0.417371327,1113.971231
600.0910021,4,0.013692259,3.375,0.101627711,1411.711486
358.3279262,3,0.004648553,6,0.109828523,826.8861019
439.6852701,2,0.001486802,13.5,0.03598879,1127.09481
302.1709731,2,0.022134124,13.5,0.061550956,764.9027586
606.2201007,6,0.008054169,1.5,3.456845884,1350.930693
165.5590391,4,0.043890928,3.375,0.001990344,390.0061865
102.7397855,3,0.034849266,6,2.32E-05,280.2340307
67.46593723,4,0.003171248,3.375,4.64E-146,201.2856047
760.702687,6,0.03650249,1.5,0.222261174,1644.603938
219.8999072,2,0.001036331,13.5,6.77E-05,652.9040924
107.6568972,1,0.01886968,54,4.84E-10,740.9497329
780.0263386,2,0.00655474,13.5,0.820223827,1764.488522
123.13644,4,0.015064395,3.375,1.80E-06,317.0288494
535.2154078,2,0.00826772,13.5,0.09192059,1315.921801
745.7397835,4,0.006820553,3.375,0.836153951,1689.432018
91.93766562,3,0.029261778,6,1.65E-09,246.5475974
362.0320266,6,0.035472611,1.5,0.74605404,814.3480889
428.9419108,5,0.017253076,2.16,0.157088916,1013.55411
598.2912579,6,0.069577194,1.5,2.626854122,1328.223444
515.1730204,6,0.027723568,1.5,3.430505356,1092.101005
703.4209724,6,0.055764557,1.5,0.764311494,1530.221021
759.6092148,3,0.018009884,6,2.092448595,1673.387566
534.5502917,3,0.006196318,6,0.166852201,1238.984161
870.1782331,3,0.006314302,6,1.384937859,1930.97757
552.3366239,6,0.006502104,1.5,1.188202155,1178.879809
37.64376553,1,0.010611348,54,8.85E-36,624.2498286
93.34270068,6,0.0306843,1.5,9.58E-05,223.2676831
342.4923884,3,0.004784228,6,0.018000005,881.7206429
61.53718589,3,0.015288833,6,7.03E-09,226.6497947
172.1116104,4,0.024580899,3.375,0.005530393,422.6783399
593.4116331,2,0.019140439,13.5,1.7503346,1470.646739
552.3030077,4,0.002535536,3.375,0.077304814,1272.197506
335.3465356,6,0.030306485,1.5,0.016513737,762.4962875
508.2713023,6,0.002878235,1.5,2.292636899,1154.427305
213.9919947,3,0.00371162,6,0.01185567,575.4172615
223.1773325,3,0.005242053,6,0.020225164,595.3777113
516.9560337,1,0.017246038,54,0.025624229,1658.963186
45.40448258,3,0.02026468,6,1.56E-37,195.1793033
484.4496988,4,0.010234027,3.375,0.013854909,1161.864977
263.920236,3,0.021535962,6,0.002007979,618.6002391
680.696956,6,0.007021447,1.5,0.174224658,1510.187736
394.3169516,3,0.008493147,6,0.004928506,940.9882571
440.6077584,1,0.009662532,54,0.007046224,1478.59902
522.7154036,2,0.029618269,13.5,0.824647902,1227.073497
121.0590784,4,0.013767926,3.375,6.64E-21,327.8127992
274.1051465,1,0.02675284,54,0.000820708,1140.050247
380.5433205,1,0.014643129,54,0.032362984,1399.980938
610.0779945,6,0.001917406,1.5,0.164293386,1317.374299
315.0892491,5,0.010520577,2.16,0.180881346,733.1342618
779.7865988,6,0.04894653,1.5,0.315884303,1730.855844
321.5698,2,0.018101782,13.5,0.005535613,809.5843604
22.12867827,1,0.001098596,54,5.52E-23,580.5213182
428.4570583,4,0.000467236,3.375,0.009719963,914.8429843
514.7122157,3,0.017265758,6,2.491615215,1222.021891
64.65609679,1,0.042909917,54,2.07E-08,672.113143
215.6234468,2,0.0080326,13.5,0.005965545,604.8097981
658.6125621,5,0.017712584,2.16,1.715401638,1463.870625
315.4824804,5,0.006900736,2.16,0.119616511,731.4753817
216.4517624,3,0.018843662,6,0.188346787,539.1130878
471.9326106,4,0.035428642,3.375,0.762269477,1059.41109
514.1330595,6,0.01150418,1.5,0.245577207,1136.959456
730.9876804,2,0.01447219,13.5,2.648451625,1720.276491
532.592042,3,0.056038638,6,1.527805503,1248.907359
477.286595,4,0.017389596,3.375,0.085368459,1081.167369
153.1195917,1,0.00253809,54,0.005140338,846.7375912
166.2016874,6,0.030677311,1.5,8.02E-07,319.9531986
137.9143499,3,0.008029831,6,6.19E-12,371.1648251
681.4314973,4,0.005840295,3.375,2.884182023,1497.010595
594.5091246,5,0.005360226,2.16,0.331474978,1317.065381
351.294151,6,0.000723809,1.5,0.024496781,827.3408541
477.2022976,4,0.003723085,3.375,2.468029683,1077.123144
286.1596623,1,0.018304182,54,0.00038037,1144.381152
700.8596351,5,0.006621015,2.16,2.62964938,1592.505706
469.4101689,5,0.004165656,2.16,0.186349531,1112.480449
410.4036627,6,0.005504295,1.5,0.022525895,963.0090818
161.3153942,3,0.022911112,6,1.10E-06,435.0895229
742.9578238,6,0.01588798,1.5,1.922807575,1650.817651
16.40039862,4,0.005171448,3.375,4.57E-05,72.53222291
140.4561485,3,0.005811176,6,0.003964283,397.6567487
560.7472283,6,0.010608629,1.5,0.078524678,1248.165643
73.21362317,5,0.024584473,2.16,1.69E-05,221.2805111
175.2865428,6,0.006891934,1.5,0.056496843,429.7502929
31.22377975,1,0.029209088,54,2.30E-18,606.6270411
738.9825765,5,0.003117912,2.16,2.174101626,1600.141224
601.2565275,2,0.013144572,13.5,0.686360912,1391.367109
548.0143716,5,0.047921979,2.16,0.761364415,1185.905177
446.5304183,4,0.015011684,3.375,0.051610529,1016.606871
519.0817001,2,0.044417438,13.5,0.125746264,1297.572775
312.8700446,1,0.03954414,54,0.007231346,1204.881681
613.9217365,4,0.002369739,3.375,0.204941563,1399.962019
690.466308,4,0.000262902,3.375,1.156051883,1494.652633
532.8906939,2,0.00680734,13.5,0.735749639,1271.855993
355.9001197,5,0.004910715,2.16,0.298266731,791.1739445
532.4639855,4,0.01107911,3.375,0.000500925,1212.206487
-10.16699372,5,0.004422319,2.16,8.28E-67,-20.57205342
108.3842036,6,0.046951756,1.5,1.04E-20,249.4696654
-9.008806364,2,0.028873631,13.5,1.30E-12,109.9838026
566.7866334,3,0.02637067,6,1.222774183,1305.002984
755.1018213,3,0.000385618,6,0.171245862,1708.406821
252.1949351,2,0.015536624,13.5,1.56E-09,672.8262721
78.63158523,5,0.023835841,2.16,2.61E-39,244.0545841
507.2972536,2,0.011809891,13.5,0.153897395,1200.04961
518.036763,6,0.034099322,1.5,0.030437369,1104.884427
790.1334675,3,0.021383128,6,0.706901859,1746.312489
114.6232196,2,0.006761862,13.5,3.52E-09,372.9273756
261.8898589,3,0.024731656,6,4.73E-05,662.4621946
719.9528989,4,0.045172532,3.375,0.560967008,1670.303789
876.2377031,5,0.016713441,2.16,1.770298346,1919.468726
570.7004012,5,0.046103709,2.16,1.005867031,1222.124666
395.7409878,4,0.029871765,3.375,0.100683113,884.3163139
708.2993303,3,0.064790116,6,1.936088914,1518.872203
355.4743944,4,0.031676438,3.375,0.00327591,796.5949231
213.6761896,2,0.00274099,13.5,0.154315725,640.0025702
136.9491225,3,0.003152974,6,0.000996573,412.2580659
803.0998752,4,0.035333548,3.375,2.500077217,1765.889281
263.3305393,5,0.008658542,2.16,0.018749633,563.6448989
487.5367616,2,0.015182387,13.5,0.31921175,1205.211499
303.4695829,1,0.007162468,54,0.003951028,1195.927127
435.8803242,6,0.005800906,1.5,0.12526268,961.0907948
383.0743844,6,0.003138157,1.5,0.031471337,890.404527
357.9313658,6,0.003917223,1.5,0.015416132,817.0912768
29.09227681,3,0.016312835,6,1.92E-05,141.9036079
645.1755931,3,0.037125326,6,0.921285043,1446.833448
340.0349836,6,0.037348685,1.5,0.857445017,806.5263555
52.73121708,6,0.010728636,1.5,5.92E-19,195.1325939
504.3004624,6,0.055983579,1.5,0.403482765,1092.278606
60.04287436,1,0.005662832,54,2.95E-08,656.2112823
125.1186883,3,0.012976909,6,0.044893396,351.6736666
440.4718694,4,0.020215465,3.375,0.274113316,994.2921703
511.4141767,5,0.031837691,2.16,0.28302632,1173.948139
573.258186,4,0.008168795,3.375,0.719583863,1228.699738
636.888339,6,0.009916977,1.5,0.665343981,1403.104398
216.2532364,1,0.000150156,54,8.01E-06,990.6254907
255.8586109,6,0.006856504,1.5,0.291740451,641.0443864
132.7042011,1,0.005568003,54,0.049438963,789.3522451
197.6973007,1,0.001907379,54,0.000377429,991.8765181
249.2802394,2,0.022933184,13.5,0.021202349,672.9653851
181.8257668,5,0.006849473,2.16,0.000317366,442.8412189
427.8288162,3,0.004642023,6,0.940944271,968.3683875
535.6823462,3,0.015507427,6,0.050981399,1222.279054
354.1483882,1,0.009553175,54,0.017284091,1254.114458
218.1610595,2,0.007235969,13.5,0.002098594,585.5713019
372.1801598,1,0.002243,54,0.55070954,1305.811135
107.2540723,3,0.018802635,6,3.20E-06,330.7603295
269.4523652,6,0.02314428,1.5,0.011739693,599.7179767
487.7870825,5,0.01845352,2.16,0.093118237,1056.729136
139.7415581,3,0.012769047,6,0.060236169,319.0975596
749.0636622,2,0.009133744,13.5,3.791384885,1764.163568
452.1641032,3,0.006177619,6,0.01199873,1003.674743
672.0823337,4,0.076464726,3.375,1.541742493,1465.888896
572.4117263,3,0.014058856,6,0.133872634,1282.926913
824.5953127,2,0.067543782,13.5,2.920092885,1882.02316
761.8745455,4,0.025035166,3.375,1.094336093,1710.015235
168.9900545,6,0.008192575,1.5,0.247450861,428.8075297
321.0785094,6,0.011797935,1.5,0.018956905,756.9654605
701.8707834,5,0.037289257,2.16,1.707445774,1541.269392
509.8508657,4,0.003371643,3.375,0.777119109,1160.9709
100.9515822,6,0.003759622,1.5,0.002223328,254.6588517
236.6069548,3,0.014915738,6,0.124545672,582.1690414
-96.54514217,5,0.003146222,2.16,7.95E-69,-232.1095822
256.0154795,4,0.044277529,3.375,0.000882468,594.6688939
155.4963633,6,0.015548508,1.5,0.059815342,415.5330741
799.7083181,3,0.003422715,6,0.271223803,1769.379991
112.2956032,5,0.068503808,2.16,1.09E-93,291.0194696
703.6109922,1,0.118960725,54,0.405126535,2076.045314
701.8017937,3,0.019634026,6,0.346647591,1577.206162
301.1178958,5,0.029489647,2.16,0.120578879,712.9739244
324.4024955,3,0.003270769,6,0.02141309,786.7037272
365.4135478,5,0.025676296,2.16,0.393847261,834.8548225
652.08079,3,0.006286094,6,0.585140145,1492.57303
531.6647945,1,0.033232069,54,0.169432666,1721.262884
81.51698321,2,0.025320088,13.5,0.000221568,374.829747
637.8673613,3,0.058248491,6,0.900828051,1457.639626
666.525342,6,0.001287913,1.5,0.954376714,1475.784013
125.4094272,6,0.042067453,1.5,5.74E-09,333.6194008
98.1526642,4,0.001481038,3.375,0.045621931,285.353158
554.8252281,4,0.004097247,3.375,3.944268402,1266.155916
-74.39258093,6,0.005885764,1.5,1.91E-16,-134.138756
278.9482624,4,0.019476496,3.375,0.005392772,594.3442289
140.281253,2,0.002904302,13.5,0.040633943,440.835213
435.0585299,5,0.010797121,2.16,0.104431764,954.7687753
716.3329955,5,0.003176172,2.16,3.441285729,1601.499863
383.8892005,5,0.003229621,2.16,1.159174276,812.8104907
565.1393673,4,0.018518349,3.375,3.603987757,1302.023516
680.8921606,6,0.006953062,1.5,0.134137311,1515.714667
117.8820174,2,0.0020697,13.5,1.44E-07,413.2644571
251.4834137,2,0.002776411,13.5,0.150526708,657.7987777
778.6447496,4,0.005936814,3.375,1.248150781,1714.936634
558.9947246,3,0.001886113,6,0.207883029,1283.937153
626.0049345,3,0.001910935,6,0.185146639,1452.685313
98.53307442,5,0.007682926,2.16,6.35E-05,282.0923881
234.5756034,3,0.002577582,6,0.855650112,550.6014436
200.8756045,6,0.001235156,1.5,6.59E-05,471.1106155
395.8321221,5,0.012414154,2.16,0.130533313,854.2845529
224.7113587,3,0.031824809,6,0.003586878,498.6525454
169.5824983,1,0.006730077,54,0.028348779,885.8820494
743.0863245,6,0.004781452,1.5,2.498424947,1609.933938
407.8276341,3,0.041183698,6,0.02083135,943.1154716
774.6839289,3,0.070942264,6,0.409446181,1766.191992
782.8808107,4,0.016353565,3.375,1.134931349,1766.354574
400.6339598,2,0.008976423,13.5,0.040250397,1001.435646
459.392358,2,0.006557945,13.5,0.204522018,1122.148444
725.3283286,2,0.000638428,13.5,1.593732876,1695.852001
248.2473931,1,0.006503062,54,4.06E-08,1046.820374
562.4559391,4,0.016808388,3.375,4.220419023,1278.492093
184.3456444,5,0.000794413,2.16,0.027508371,425.3223219
582.2123515,4,0.023754469,3.375,2.089668399,1319.78513
327.7674705,1,0.00576966,54,0.304354851,1214.742032
523.9139789,6,0.001793961,1.5,0.224996747,1190.7545
112.44464,2,0.003655163,13.5,8.22E-06,370.9337405
534.9010015,5,0.012636264,2.16,1.42496145,1198.000944
375.4062116,4,0.022821149,3.375,0.213037437,881.8034571
469.723041,2,0.018834766,13.5,0.358141461,1123.709931
734.4935317,3,0.00322881,6,1.124717822,1614.374203
729.2928133,5,0.026711746,2.16,1.654843482,1591.399708
487.1046437,5,0.009892813,2.16,0.49146215,1087.57947
497.1866527,2,0.005175682,13.5,1.022073823,1238.42072
333.7310961,3,0.008802024,6,0.207018249,743.8972753
370.3621002,1,0.000523001,54,0.000180507,1316.329236
254.92124,3,0.028155794,6,0.025418741,677.6517062
521.8960381,5,0.000243617,2.16,0.264259561,1210.293724
558.5812526,3,0.017862044,6,0.853529425,1300.831321
452.3977875,4,0.00083407,3.375,1.149694612,1036.208227
346.2980486,2,0.011975033,13.5,0.254499498,840.0684724
313.4852503,3,0.004755667,6,0.038860107,741.7121129
360.0005135,4,0.02595534,3.375,0.201209837,853.8172722
762.2942515,6,0.013580789,1.5,2.139054907,1710.315079
855.9671236,6,0.001603184,1.5,0.492580808,1857.170253
158.0930444,5,0.015802379,2.16,0.023915444,317.4482102
607.9518025,4,0.001214344,3.375,0.066707106,1346.01433
807.9430471,3,0.021067839,6,0.343837693,1811.626633
227.1017106,1,0.097069262,54,5.45E-06,1029.800935
727.777931,5,0.001559183,2.16,1.138115816,1664.654783
583.7329559,1,0.01997722,54,2.870552532,1833.056729
471.8990937,3,0.000110244,6,0.010183096,1109.255689
491.484205,1,0.027589622,54,0.138356937,1524.677344
25.47853573,1,0.022394736,54,0.000719162,583.2110881
51.84785163,3,0.003484757,6,0.000973769,211.675383
681.6398334,4,0.000578202,3.375,0.116869285,1516.933185
411.0313328,5,0.013594684,2.16,0.282666826,952.8979081
647.4953802,6,0.00227269,1.5,0.968637102,1400.238577
107.9607626,5,0.031442311,2.16,0.000311069,321.725389
148.6002319,3,0.002614919,6,1.50E-07,378.560651
247.9461259,2,0.025601278,13.5,4.09E-07,675.8349704
206.6947867,6,0.014272019,1.5,0.000992714,545.5846501
475.3163839,4,0.00377877,3.375,2.581763087,1103.561047
645.2196058,2,0.006654355,13.5,1.436777855,1508.193928
-54.24159451,3,0.015391795,6,4.61E-13,-76.33010729
77.15863767,4,0.054845628,3.375,0.132464866,261.4572167
481.0942231,1,0.020304436,54,0.271090355,1601.551769
456.8733935,4,0.038023382,3.375,0.121098857,1023.849594
815.0259156,1,0.057135353,54,0.188656465,2306.542506
976.0972495,1,0.006673084,54,0.822045041,2638.828625
206.941149,3,0.004836791,6,2.09E-05,533.7620631
204.4082673,4,0.009169579,3.375,0.000231714,488.6746391
361.8365404,6,0.017310361,1.5,0.00078779,809.0632653
489.25492,4,0.018253498,3.375,0.103250286,1076.448737
163.2196592,6,0.047070805,1.5,0.013662086,412.7303952
480.8811271,1,0.008709692,54,0.009214882,1549.95703
335.0034708,4,0.024605394,3.375,0.127887839,828.0282726
53.48717214,5,0.029156371,2.16,3.25E-10,170.4039275
315.7271954,6,0.014789265,1.5,0.032450455,705.1552455
541.4159524,1,0.020797379,54,0.0651819,1713.685871
591.9287189,2,0.000436424,13.5,0.232268181,1412.687438
133.8187371,5,0.007826321,2.16,0.008624631,309.7336318
650.8512144,6,0.01256453,1.5,0.208719903,1462.705463
178.1093644,5,0.004415572,2.16,0.002244268,415.7808652
372.8317218,4,0.039655979,3.375,0.482781773,821.8984691
146.6913428,1,0.004066704,54,0.01183926,865.1939268
366.3033879,5,0.032946991,2.16,0.318549355,865.485969
900.0792641,3,0.028850102,6,1.194189189,1946.189078
221.8740065,6,0.007967576,1.5,0.002220812,513.6532384
469.702274,5,0.031147965,2.16,0.594714181,1054.974799
567.1938259,6,0.004116542,1.5,1.295547461,1200.91434
361.6255722,5,0.012846576,2.16,0.126516321,793.1285064
219.7675245,6,0.001509711,1.5,0.007364745,500.1643156
670.2601159,6,0.036306643,1.5,0.523642543,1506.798722
399.7892677,3,0.031788018,6,0.077141324,943.7735821
779.9208869,1,0.001272443,54,8.252854272,2276.349512
696.7783327,2,0.014988305,13.5,1.050638259,1652.184145
66.12319632,6,0.020208539,1.5,0.006057663,170.9573215
491.5639873,2,0.028701001,13.5,0.161625289,1208.599679
686.0630691,4,0.015842585,3.375,0.151810381,1507.846652
707.279677,6,0.048495799,1.5,0.306880822,1536.333617
445.0897018,2,0.004608676,13.5,0.129495114,1089.127705
156.2364645,1,0.008458418,54,0.000127381,906.5373802
116.2253484,4,0.014065982,3.375,0.010690908,270.7394087
223.0185971,5,0.029609699,2.16,0.009944229,481.8838086
646.7218399,5,0.056929598,2.16,5.765619945,1451.547073
282.8177262,2,0.015525122,13.5,0.006355095,763.4532699
224.3430632,2,0.002360345,13.5,0.000134263,589.754269
377.3526484,5,0.019643997,2.16,0.370907712,878.5831794
294.0757883,2,0.011912873,13.5,0.042048434,787.9537082
395.9742361,5,0.025917386,2.16,0.305208626,896.2368731
767.0810107,4,0.014359625,3.375,5.844107118,1714.296147
424.9798345,4,0.002399013,3.375,0.230047228,945.6182204
660.4834585,4,0.012252488,3.375,0.100841214,1516.434489
111.4304259,3,0.002397045,6,8.42E-28,329.2730172
128.1403874,4,0.037170029,3.375,6.70E-47,308.5550012
460.1967365,1,0.006512988,54,0.40885333,1530.53724
706.5232406,6,0.02589261,1.5,3.692373412,1563.847451
376.4290513,5,0.031633382,2.16,0.034406276,844.0374754
640.7376382,1,0.024713637,54,5.388465357,1898.358229
242.2138905,1,0.000889227,54,0.076608817,1069.663503
369.333301,3,0.000847981,6,0.001726653,859.1488931
786.2463356,4,0.000709359,3.375,0.275133774,1768.580522
394.4208048,4,0.020472184,3.375,0.005850272,888.9819823
203.708912,2,0.05537499,13.5,9.87E-09,580.6690499
759.2253921,4,0.004383888,3.375,1.07261461,1702.152857
657.1201716,5,0.042273085,2.16,4.037731604,1471.16205
506.396874,5,0.039731377,2.16,0.044802089,1104.165538
94.79273609,4,0.002031816,3.375,6.40E-14,256.266161
664.6664018,3,0.019833681,6,0.451854547,1480.906334
704.6407053,3,0.015175576,6,0.083028254,1625.184683
211.7280256,2,0.076094848,13.5,0.067463965,646.849805
130.3744071,6,0.004498765,1.5,0.001818642,315.7269199
155.1143567,2,0.007748746,13.5,9.79E-06,442.8837754
325.5979562,2,0.079224547,13.5,1.93327217,867.4250535
225.9246853,1,0.015234071,54,0.001139353,1078.144587
190.1630981,1,0.037030124,54,0.374020628,948.620029
219.3023693,2,0.032368653,13.5,0.003816921,588.3318417
212.0809595,2,0.013664409,13.5,0.022611784,572.8506097
54.40325532,5,0.00199664,2.16,4.26E-21,161.8495571
64.64675809,4,0.006965193,3.375,2.32E-18,190.5762653
125.1034418,2,0.044246298,13.5,9.10E-08,474.7562552
767.8429225,5,0.009488123,2.16,5.91485014,1684.912209
565.9544797,2,0.020709824,13.5,0.65047862,1363.875247
584.0983954,4,0.006208462,3.375,0.084042873,1287.103014
660.465606,4,0.011968329,3.375,0.859616832,1477.926277
536.5657096,1,0.010269952,54,0.784506902,1739.778309
578.3501925,3,0.011374612,6,1.648819901,1333.280449
381.8406155,6,0.021424773,1.5,0.036246071,872.4021269
331.0114521,3,8.69E-05,6,0.000514207,835.7666762
615.4051672,2,0.039380583,13.5,0.163845561,1477.916952
273.1225078,4,0.041387184,3.375,0.05711923,658.6896662
238.3223986,1,0.004659393,54,5.25E-05,1056.431019
125.8854238,1,0.021544699,54,1.99E-65,818.2873512
737.4767832,1,0.000778134,54,1.930905301,2074.830801
538.5574326,3,0.026446851,6,0.372683813,1278.932288
627.5675967,6,0.010451639,1.5,1.978167607,1379.027167
356.119311,4,0.160909,3.375,0.377657166,829.2685652
297.7060548,4,0.003420467,3.375,0.210812405,709.1650255
733.3492945,5,0.030751541,2.16,0.637310233,1579.788809
571.2359299,6,0.030451022,1.5,0.628113236,1247.276417
1.921921052,1,0.035308542,54,5.00E-39,544.2318346
537.3111626,2,0.054511319,13.5,0.115341045,1266.046349
833.9328675,3,0.023919131,6,0.560160848,1914.51548
93.38644137,2,0.000101102,13.5,1.24E-06,231.1375912
508.3439381,4,0.021792732,3.375,0.24494767,1117.049002
311.0490534,3,0.013246186,6,0.085036468,782.5849539
282.9943179,4,0.029486403,3.375,0.004373372,660.9895284
785.5043787,4,0.010181543,3.375,10.80346483,1784.138771
436.8917853,4,0.004547314,3.375,0.345501487,1039.743135
751.6676724,2,0.008815742,13.5,0.257354457,1768.812275
326.6300248,2,0.001754808,13.5,0.626357716,861.8805088
630.9505699,1,0.000191324,54,0.127090125,1921.720859
207.5085701,6,0.003283854,1.5,0.015164638,528.1609676
205.9441229,5,0.039829017,2.16,0.04645705,481.8520907
474.1855303,2,0.01374463,13.5,3.371710382,1168.089436
210.3462684,2,0.002742989,13.5,1.11E-06,591.7590093
353.3731182,1,0.012639167,54,2.236232037,1329.246898
550.4484685,5,0.006333759,2.16,0.12660799,1221.85061
33.96523678,4,0.000925724,3.375,9.19E-110,160.2193076
230.1928465,2,0.017501292,13.5,0.040170513,588.2678791
572.5472347,3,0.032542934,6,1.670234166,1273.114926
524.7974087,3,0.013471692,6,0.13536135,1212.876804
371.2619723,6,0.010309543,1.5,0.496199127,859.0052886
780.2153318,2,0.023081378,13.5,4.383967618,1861.077015
502.0326537,2,0.000696587,13.5,1.912223052,1238.475494
768.7437227,4,0.00894651,3.375,0.561392503,1688.392548
720.4180487,5,0.006431531,2.16,0.613613082,1626.232083
406.3809656,6,0.012014329,1.5,0.718232431,862.5225572
75.63569323,1,0.008590937,54,6.04E-07,745.2467165
235.8584963,5,0.026443072,2.16,0.126822178,563.5698736
794.6848335,5,0.004797489,2.16,4.789721965,1767.409054
290.1788614,1,0.037880578,54,0.512524529,1154.840808
388.6208749,2,0.008245471,13.5,0.006371398,949.9902347
676.8195189,4,4.54E-05,3.375,1.186639131,1510.252346
456.2421639,3,0.007806038,6,0.184993407,1072.013565
-13.87916504,4,0.015933455,3.375,4.76E-07,-13.19508215
838.3205341,1,0.006084282,54,1.615105624,2282.034392
201.0120436,3,0.001327928,6,0.01598819,507.4733836
237.4314057,4,0.001182803,3.375,0.00525884,580.7059955
169.8223057,5,0.029158383,2.16,3.05E-08,443.2015932
951.1045992,3,0.015787518,6,1.156223915,2102.39556
728.8868046,4,0.012319093,3.375,9.251739322,1605.111313
725.0111931,3,0.011244541,6,1.158650413,1620.188242
187.6250177,1,0.010575864,54,0.002394886,937.9560474
286.6368935,2,0.043832624,13.5,5.79E-05,754.5964284
568.0395366,2,0.005633678,13.5,0.997283293,1331.030242
241.50366,6,0.006950764,1.5,0.002065201,550.9348613
401.8261594,2,0.004137919,13.5,0.062518971,1041.245193
327.4582471,5,0.00460528,2.16,0.159439716,749.0215331
410.7881593,4,0.011184876,3.375,0.248697387,969.6159998
59.57529173,3,0.013676752,6,0.008120745,217.3626158
153.2909998,3,0.017867391,6,0.002655966,435.5129503
702.4706943,1,0.005466475,54,0.229745029,2089.496889
318.9741443,4,0.068334837,3.375,0.054299554,752.894484
-19.81884366,1,0.02483308,54,4.42E-162,551.116173
703.271251,2,0.00472807,13.5,1.763427732,1613.43414
140.0948922,3,0.024739195,6,0.020653183,377.1798552
231.7520142,5,0.058579515,2.16,0.048828519,521.9087751
82.09396305,1,0.018373411,54,6.41E-39,734.8299099
440.5936489,4,0.01131613,3.375,0.97568524,1018.859782
309.382385,4,0.003316925,3.375,0.262779304,722.0180526
603.4294673,6,0.001785395,1.5,0.286066201,1347.852893
566.7115336,6,0.009457442,1.5,0.316844099,1275.188873
700.87088,1,0.048977326,54,2.422150473,2061.757683
119.7200382,3,0.073619749,6,7.24E-07,358.5444435
25.13611344,3,0.015962456,6,3.76E-59,181.958122
829.2999148,3,0.002653945,6,0.241839835,1858.182065
770.0525025,4,0.007909575,3.375,0.936573308,1699.392527
246.2502193,4,0.004300774,3.375,0.01549762,642.4741068
600.485142,6,0.008077883,1.5,0.959173619,1345.937832
143.5401344,5,0.006716607,2.16,3.37E-99,342.3615258
802.3169243,2,0.046493207,13.5,0.394175625,1889.364562
547.4867493,2,0.005671214,13.5,0.099320121,1315.243759
557.4426334,6,0.017057314,1.5,0.613488183,1225.503637
538.6233397,1,0.009954399,54,0.090174129,1730.59017
569.7624875,3,0.052237528,6,0.516295584,1364.651669
477.6675779,5,0.003510791,2.16,0.122973657,1011.415549
407.5851543,3,0.000310954,6,0.213431875,930.6260551
786.7406804,5,0.038937271,2.16,3.777711644,1749.302761
1.808748756,1,0.011052871,54,2.05E-26,635.5715183
233.8913569,2,0.000824384,13.5,0.07474388,658.1361449
645.9943185,1,0.033731345,54,0.181966078,1982.111896
399.6794718,4,0.024491003,3.375,0.001378527,956.202872
623.2364732,6,0.025730061,1.5,4.346619094,1389.690728
200.7498036,4,0.020712865,3.375,1.77E-10,423.1866624
777.36102,5,0.022226488,2.16,9.725012504,1715.370637
399.4429968,2,0.000727557,13.5,1.142398716,979.1470461
633.7050271,4,0.018106392,3.375,1.263855809,1444.949656
464.7527811,6,0.00571939,1.5,0.001300563,1085.114472
465.9759395,6,0.049993986,1.5,1.31282676,1025.472791
94.3491374,1,0.00316258,54,1.80E-33,712.7311762
702.3582318,5,0.004330658,2.16,1.432885367,1574.34724
569.6965408,2,0.019924988,13.5,0.296757157,1324.269491
179.8195718,6,0.00939476,1.5,0.00147303,472.2154305
636.9629577,4,0.000540849,3.375,0.684229904,1438.802623
621.4127034,3,0.00191317,6,0.129138947,1418.340072
37.82358649,2,0.025728108,13.5,1.86E-13,157.8238599
472.8252619,3,0.027809968,6,0.328420348,1108.235006
521.5698264,5,0.004959499,2.16,0.523358093,1186.066438
575.974111,6,0.000263243,1.5,2.820228665,1234.371912
507.2385577,1,0.012564842,54,0.14178456,1618.131244
85.22753202,4,0.010006077,3.375,0.000153466,251.2045876
299.9818497,4,0.002993212,3.375,0.041485989,680.1874734
436.9351313,6,0.012137031,1.5,0.281243776,948.6936356
255.479658,5,0.060471173,2.16,0.081668733,578.4602875
634.3518134,1,0.001957004,54,0.3841518,1861.596807
833.9643595,5,0.010924893,2.16,1.536659751,1868.341763
780.3265442,1,0.071620069,54,4.990600812,2246.800901
599.0091286,6,0.001290572,1.5,3.937309657,1306.480896
464.08836,1,0.006931249,54,1.005904017,1552.890858
108.7388689,2,0.009182321,13.5,1.69E-11,388.7814506
733.3961888,4,0.028539777,3.375,1.760066063,1632.732881
503.3357219,4,0.048377233,3.375,0.120262181,1128.374229
